Longitude,Latitude,House_Age,Total_Rooms,Total_Bedrooms,Bathrooms,Parking,Dist_Mall_KM,Dist_Metro_KM,Price_Crore
72.8871,18.9198,9,4,3,3,0,11.74,7.88,4.76
72.8742,18.9459,20,3,1,1,2,5.68,6.25,4.09
72.8216,18.8901,13,4,3,3,1,0.62,0.51,11.89
72.8645,19.0563,24,3,1,1,1,5.14,4.43,6.85
72.8616,18.8688,5,3,2,3,0,5.85,4.96,6.05
72.8298,19.0483,7,4,2,2,1,3.89,3.98,15.54
72.8853,18.9221,35,5,3,3,0,0.12,0.13,9.24
72.8699,18.9691,23,3,1,1,0,1.48,1.03,8.66
72.8934,18.9931,21,2,1,1,2,6.66,4.68,5.71
72.8783,19.0472,17,2,1,1,1,9.21,9.44,3.48
72.8206,19.0247,29,4,2,2,2,10.49,7.26,7.45
72.8658,19.0056,1,3,2,2,0,1.61,2.0,14.4
72.8498,18.916,23,2,1,1,1,1.27,0.97,4.73
72.8786,18.9731,0,3,2,2,0,2.79,1.87,14.68
72.8298,18.907,13,3,2,2,1,0.97,0.93,8.77
72.8675,18.8701,15,4,3,4,1,1.39,1.12,11.93
72.8369,18.998,20,3,2,2,1,1.09,1.14,13.02
72.7936,19.0262,48,2,1,1,1,9.97,7.85,1.32
72.8844,18.8934,30,2,1,1,2,0.42,0.49,4.46
72.7901,19.0389,7,2,1,1,1,0.98,0.88,5.41
72.873,18.9868,14,2,1,1,0,2.38,1.67,7.27
72.8644,18.9024,15,2,1,1,2,0.58,0.4,5.69
72.8058,19.054,22,2,1,1,1,2.15,1.47,4.04
72.8333,18.9368,16,3,1,1,0,1.34,0.9,5.86
72.8748,18.9141,1,2,1,1,0,1.76,1.58,4.72
72.865,19.0204,32,2,1,1,0,3.33,3.11,5.37
72.8759,18.9306,0,2,1,1,0,0.42,0.32,5.42
72.8244,18.886,12,4,2,3,2,1.29,0.92,12.43
72.8186,19.0427,9,2,1,1,0,0.13,0.1,4.94
72.821,19.0006,16,4,2,2,2,1.76,1.33,18.43
72.8511,18.8893,3,5,3,3,2,5.8,4.29,11.97
72.8784,19.0587,5,3,2,2,0,2.51,1.94,13.88
72.7987,18.9688,0,3,1,1,0,2.72,1.96,6.31
72.8752,18.941,50,4,3,3,1,0.82,0.92,6.03
72.81,19.0162,5,4,2,2,1,1.67,1.12,10.6
72.7878,18.9874,3,2,1,1,1,1.39,1.16,5.55
72.796,19.0118,18,4,2,2,1,1.32,1.59,8.81
72.7911,18.9505,0,4,2,3,1,2.6,2.61,11.39
72.8127,19.0601,5,3,2,3,0,2.65,2.79,7.45
72.8724,19.0452,23,2,1,1,1,2.35,2.25,6.79
72.8165,18.9645,8,4,2,2,1,11.87,11.06,3.33
72.7997,19.0207,4,3,2,2,0,5.93,4.32,6.14
72.803,18.8914,13,3,1,1,1,0.8,0.76,6.29
72.8898,18.909,21,4,3,4,0,0.38,0.38,10.42
72.7882,18.9253,9,3,1,1,1,0.21,0.24,7.6
72.805,18.9735,4,4,3,3,1,1.84,1.41,13.35
72.7938,18.8849,14,4,3,3,1,0.79,0.78,11.88
72.8196,19.0282,11,2,1,1,2,1.28,1.05,5.36
72.8533,18.8976,39,4,3,3,1,1.74,1.73,7.13
72.8807,19.021,6,3,2,2,1,0.14,0.13,17.84
72.8694,18.8955,3,4,2,2,0,0.65,0.63,10.55
72.7956,18.9435,20,4,3,3,0,7.87,6.24,5.72
72.8271,18.9524,3,2,1,1,1,2.5,2.66,8.86
72.8523,19.0316,35,3,1,1,0,0.19,0.22,7.46
72.857,19.0664,9,4,2,2,0,0.67,0.66,17.66
72.8275,18.9313,13,2,1,1,0,6.27,4.92,3.4
72.8586,18.9372,22,2,1,1,2,12.06,9.05,2.33
72.854,19.0568,1,2,1,1,2,1.09,0.79,11.8
72.8421,19.0559,1,2,1,1,1,0.37,0.39,11.46
72.8041,18.8755,4,4,2,2,1,3.43,2.76,9.45
72.8154,18.9549,5,4,2,3,1,0.11,0.1,12.73
72.7959,18.8739,13,4,3,4,2,2.11,2.06,12.65
72.8605,19.0459,9,2,1,1,1,0.11,0.1,9.67
72.7852,18.932,7,3,1,1,1,0.15,0.1,7.87
72.8093,19.0071,26,5,3,3,2,0.27,0.29,12.73
72.7945,19.0348,14,4,3,3,1,0.92,0.93,11.72
72.795,19.0547,12,4,2,2,0,0.69,0.86,8.78
72.8236,18.9544,15,4,2,2,1,9.19,7.38,8.57
72.8166,18.9991,8,2,1,1,0,0.25,0.24,5.04
72.8541,18.9123,43,3,2,2,2,2.66,2.38,4.83
72.8713,18.9571,22,4,3,3,1,2.21,1.49,17.67
72.7912,18.8998,2,5,3,3,2,6.13,4.32,11.84
72.8478,19.013,0,3,1,1,1,5.69,4.49,9.67
72.88,18.9325,10,4,3,4,1,0.66,0.5,13.58
72.8588,18.913,4,4,2,2,1,8.15,7.88,5.11
72.8166,19.0099,29,4,2,2,1,5.95,6.26,4.7
72.8156,19.0485,50,2,1,1,1,5.29,4.43,1.93
72.8725,19.0172,32,4,3,4,1,3.32,2.65,13.91
72.8811,18.9282,1,5,3,3,1,0.93,0.89,16.2
72.8714,18.9152,6,3,1,1,1,0.23,0.19,7.65
72.8939,19.0507,2,4,2,2,1,9.77,7.38,10.15
72.7835,18.9599,31,2,1,1,0,0.5,0.57,3.13
72.7906,19.0271,3,2,1,1,1,0.32,0.3,5.49
72.8927,18.9471,11,3,2,2,0,2.54,2.83,6.86
72.866,19.0251,6,4,2,2,1,6.27,7.72,10.43
72.8269,19.0431,6,4,2,3,1,3.99,3.15,17.08
72.8267,19.0632,10,2,1,1,2,6.3,4.36,7.39
72.8885,19.044,2,4,2,2,1,0.75,0.74,21.25
72.8979,19.0553,21,4,2,2,1,6.9,6.48,9.37
72.867,19.0197,1,3,2,2,1,4.78,4.08,13.05
72.8825,19.0442,17,3,2,2,1,3.12,3.05,11.86
72.7887,18.9105,19,4,3,4,1,1.69,1.98,10.49
72.8298,19.0374,38,3,1,1,0,2.31,2.09,6.42
72.8226,19.0098,7,3,2,2,1,11.71,8.29,7.42
72.8093,18.9942,20,3,1,1,2,2.05,1.52,6.23
72.8516,18.9621,1,4,3,3,0,2.65,2.32,19.83
72.8352,18.9348,24,3,2,2,1,1.68,2.05,6.81
72.8297,19.0651,6,3,1,1,1,3.53,3.24,10.98
72.8996,18.9137,3,2,1,1,0,1.08,1.32,4.81
72.8435,18.9003,4,2,1,1,1,3.34,2.83,4.83
72.7859,18.9661,19,3,2,2,1,3.33,2.88,6.3
72.7851,19.0191,2,3,2,2,0,4.33,3.72,7.15
72.8964,18.9338,6,4,3,4,1,3.12,2.97,11.6
72.8014,18.8705,27,3,2,2,0,0.79,0.58,5.77
72.7989,18.9725,8,3,1,1,1,2.43,1.82,6.8
72.8367,18.9121,30,3,2,2,1,8.15,8.24,2.73
72.8708,19.0531,13,2,1,1,1,1.34,1.02,8.71
72.7949,18.9554,4,2,1,1,1,1.34,1.38,5.18
72.8232,18.9368,25,2,1,1,2,1.65,1.17,4.16
72.8106,19.0449,0,5,3,3,1,4.63,4.12,11.93
72.8224,18.9235,9,2,1,1,1,4.21,3.18,4.14
72.7982,18.8693,19,2,1,1,0,2.57,2.88,3.82
72.7997,18.9388,4,5,3,3,1,5.05,3.67,11.85
72.8925,18.9307,4,2,1,1,1,0.09,0.1,6.02
72.8374,18.9522,8,2,1,1,2,0.61,0.52,11.57
72.8623,19.0174,0,2,1,1,2,4.44,4.5,8.78
72.8779,18.9958,11,5,3,3,2,0.14,0.1,29.31
72.8331,18.9697,35,3,2,2,0,11.07,10.39,3.1
72.8884,19.0092,19,5,3,3,1,3.11,2.16,19.23
72.8684,19.002,3,3,2,2,2,0.15,0.15,20.67
72.8115,19.001,12,2,1,1,1,3.95,2.69,4.04
72.7956,18.8823,31,4,3,3,1,2.72,1.85,8.07
72.7954,18.999,12,4,3,3,1,2.83,2.78,10.44
72.82,18.9702,0,3,2,2,2,1.44,1.67,18.59
72.8744,18.8742,5,4,3,3,0,1.99,2.37,10.56
72.8875,19.0252,1,4,2,2,2,2.95,1.99,21.06
72.8534,18.8781,24,3,1,1,2,9.55,7.83,3.21
72.8187,19.0298,15,3,2,2,1,5.08,4.75,6.11
72.8478,18.9765,7,4,2,2,1,3.86,4.71,14.35
72.8321,19.0012,0,4,3,3,2,2.59,1.92,25.76
72.8036,19.0001,18,3,1,1,1,9.24,7.63,3.02
72.8659,19.038,5,4,3,3,1,2.28,1.55,22.43
72.8608,18.894,24,2,1,1,1,3.38,3.07,3.57
72.7998,18.9706,12,3,2,2,0,4.23,3.19,6.45
72.8297,19.0072,10,2,1,1,1,3.2,2.84,7.85
72.8211,18.8829,5,3,2,2,0,3.82,3.62,6.83
72.8144,18.9785,20,3,2,2,0,5.88,4.26,5.14
72.7906,18.9888,0,4,3,4,0,2.63,2.72,11.59
72.8379,18.8725,6,4,2,2,2,1.2,1.45,11.49
72.852,18.8871,6,4,3,3,1,9.43,6.69,7.05
72.8354,19.0485,10,3,2,2,1,1.54,1.12,15.5
72.7857,18.9232,16,3,1,1,1,0.58,0.4,6.91
72.7843,18.94,43,4,2,2,2,0.14,0.1,7.45
72.8779,18.9912,26,2,1,1,0,1.04,0.98,6.7
72.8777,18.8848,1,2,1,1,0,0.42,0.43,5.35
72.8147,18.8944,6,4,3,4,1,3.14,2.51,12.05
72.7919,18.964,7,4,3,3,1,2.06,1.55,11.99
72.8856,18.905,0,3,1,1,2,2.36,2.18,7.53
72.7938,19.0126,35,5,3,4,0,3.35,2.6,7.21
72.8865,18.8996,11,2,1,1,1,0.55,0.4,5.04
72.8454,19.0059,12,3,1,1,1,1.05,1.1,12.23
72.8235,18.9948,27,2,1,1,2,2.8,2.04,7.21
72.8109,18.8675,2,3,2,2,0,2.97,3.44,7.37
72.8565,18.9331,10,4,3,3,1,1.71,1.85,11.87
72.7939,18.8832,34,3,2,3,0,1.04,1.06,5.91
72.8218,18.9589,5,3,2,2,0,2.98,3.16,12.69
72.787,19.0592,11,4,3,3,0,0.65,0.57,11.2
72.8815,18.9689,15,3,2,2,0,9.41,6.4,7.37
72.8103,19.0404,19,5,3,3,1,1.21,0.98,12.44
72.8353,18.9859,1,3,2,2,2,2.95,3.18,16.26
72.8165,18.9234,13,4,2,2,0,0.5,0.44,9.69
72.8683,18.8759,34,2,1,1,1,4.56,4.29,2.75
72.8243,18.9654,4,2,1,1,0,0.67,0.51,9.64
72.8268,18.9433,4,4,2,2,1,2.44,1.67,9.84
72.815,19.02,15,2,1,1,0,2.25,1.73,4.18
72.8314,18.9781,1,2,1,1,0,0.49,0.34,9.81
72.8703,18.8925,1,3,2,2,0,1.23,0.86,8.68
72.8372,18.9318,6,5,3,3,0,2.68,1.85,12.11
72.8693,18.8691,5,3,2,2,0,3.95,2.65,6.47
72.8426,18.9186,5,2,1,1,1,1.67,1.28,5.4
72.8383,19.042,3,5,3,3,0,1.06,0.76,24.64
72.8476,18.9618,14,2,1,1,0,4.02,3.34,6.48
72.8193,18.8699,6,3,1,1,1,4.51,3.77,5.21
72.7991,19.0274,5,2,1,1,1,0.13,0.1,6.03
72.8342,19.01,0,2,1,1,0,2.13,1.53,9.3
72.8113,18.9323,2,2,1,1,0,2.34,2.55,4.82
72.8809,19.0192,6,3,2,2,0,4.02,4.26,11.29
72.8779,18.9172,6,2,1,1,0,0.79,0.77,4.67
72.8469,18.9755,1,4,2,2,1,7.07,5.1,13.48
72.8664,18.9985,6,5,3,3,0,0.75,0.51,24.35
72.7871,18.9126,25,4,2,2,1,6.2,4.99,5.66
72.7862,19.0645,6,5,3,4,1,3.54,3.94,11.82
72.814,18.9514,0,3,2,2,1,0.11,0.1,10.68
72.8125,19.0491,0,2,1,1,0,4.09,2.82,4.04
72.8362,19.0489,25,4,2,2,0,4.28,3.01,11.0
72.7924,18.9328,9,2,1,1,2,0.87,1.06,6.1
72.8546,18.8996,2,4,2,2,1,2.02,1.48,11.02
72.8429,18.9939,0,3,2,2,1,0.68,0.76,18.77
72.8577,18.9266,18,3,2,2,1,4.49,3.16,5.96
72.8859,19.0102,19,2,1,1,1,1.57,1.62,7.68
72.8671,18.9521,3,3,1,1,0,2.54,2.61,10.43
72.824,18.9486,32,2,1,1,1,0.77,0.88,4.0
72.8128,18.8801,1,4,2,2,0,2.61,2.46,9.09
72.7894,18.9294,19,3,2,3,2,0.17,0.17,10.12
72.7985,18.8736,43,2,1,1,1,0.75,0.82,2.68
72.8946,19.0537,0,3,1,1,0,0.21,0.14,13.24
72.8545,19.039,10,3,2,2,1,0.87,0.64,16.26
72.8815,18.8792,14,3,1,1,1,8.51,6.36,3.43
72.8467,18.9508,50,5,3,3,0,2.11,2.53,9.63
72.8076,18.8811,2,2,1,1,0,0.93,1.02,5.5
72.8735,18.8706,9,2,1,1,0,2.16,2.06,4.31
72.8196,18.8889,24,2,1,1,1,1.47,1.51,4.35
72.8597,19.0443,22,3,2,2,1,4.95,3.78,10.53
72.8091,18.9419,9,3,1,1,0,2.87,3.34,5.1
72.8776,18.9754,4,4,3,3,1,2.64,2.43,21.22
72.8423,18.9497,0,4,2,3,0,0.89,1.02,11.53
72.8466,19.0398,3,4,3,3,1,7.56,6.41,14.14
72.8378,18.9934,7,3,2,2,0,1.81,1.51,14.1
72.7918,18.9868,8,2,1,1,1,0.39,0.28,5.42
72.8483,18.981,13,2,1,1,1,4.29,3.77,6.73
72.848,18.8821,10,3,2,2,0,15.49,10.92,2.41
72.8967,18.8743,9,2,1,1,1,1.25,0.86,4.86
72.8649,18.9708,15,5,3,3,1,1.5,1.41,23.06
72.8174,18.959,16,2,1,1,1,0.32,0.22,5.91
72.8282,18.9631,0,2,1,1,0,6.0,4.69,6.68
72.8408,19.0384,28,3,2,2,2,1.62,1.99,12.7
72.8499,18.9787,1,5,3,4,0,5.78,3.95,19.51
72.8718,18.997,15,4,3,3,1,1.88,1.49,20.02
72.8839,18.9887,9,2,1,1,0,6.48,5.07,5.95
72.8268,18.9195,25,4,3,3,1,0.1,0.1,10.58
72.8978,18.9112,6,4,2,2,1,3.17,2.79,9.43
72.8166,19.0177,12,2,1,1,0,2.37,1.84,4.12
72.8975,19.0306,1,3,1,1,1,0.56,0.64,14.33
72.8575,18.8678,1,4,2,2,2,0.7,0.49,13.8
72.7835,19.0078,30,4,2,2,0,1.62,1.48,6.96
72.8707,18.8794,1,2,1,1,1,7.66,5.51,3.32
72.8702,18.9558,25,2,1,1,0,0.7,0.71,6.97
72.8072,18.8827,20,3,2,3,1,0.37,0.29,8.8
72.859,19.031,5,2,1,1,1,3.83,3.36,8.41
72.7972,18.9376,50,2,1,1,0,1.39,1.05,2.21
72.824,18.956,9,2,1,1,1,2.14,1.51,9.11
72.8997,19.036,14,3,1,1,0,0.42,0.45,10.75
72.8212,18.9223,14,4,2,2,2,0.31,0.32,11.58
72.8092,19.0538,41,2,1,1,1,0.79,0.97,3.13
72.8649,19.0609,3,3,1,1,1,0.52,0.47,13.84
72.819,18.9414,4,4,2,3,1,1.45,1.56,11.61
72.8281,18.9592,4,2,1,1,0,3.04,2.29,7.84
72.7838,19.0143,14,4,3,3,0,2.09,2.45,9.33
72.8465,18.9966,6,3,2,2,0,8.51,5.85,8.83
72.8588,18.9153,4,3,2,2,0,0.46,0.56,9.31
72.8658,18.9141,0,2,1,1,1,0.97,0.98,5.94
72.8334,19.0306,19,2,1,1,0,5.69,4.0,5.28
72.8487,18.9383,2,4,2,2,1,16.38,15.0,2.45
72.8675,19.0107,0,4,2,3,1,5.08,4.27,16.64
72.8783,18.9499,12,2,1,1,1,2.28,2.33,4.32
72.7942,18.9858,3,4,3,4,2,0.38,0.36,16.28
72.8897,19.0013,50,4,3,3,2,2.35,2.3,10.12
72.852,18.9788,0,2,1,1,0,2.55,1.85,8.76
72.8989,18.9563,18,3,2,2,1,1.28,1.07,14.34
72.8927,18.9857,15,3,1,1,2,2.08,1.42,11.77
72.8605,18.9377,6,4,2,2,1,7.3,6.86,6.13
72.8234,18.961,4,2,1,1,0,1.94,1.47,8.91
72.8871,19.0631,23,3,1,1,1,2.59,2.36,8.62
72.851,18.868,0,2,1,1,0,0.14,0.13,5.25
72.8331,18.9483,42,5,3,4,0,2.22,2.47,6.97
72.8141,18.9225,7,2,1,1,2,0.13,0.1,6.64
72.8208,18.8792,30,4,2,2,0,1.45,1.38,6.46
72.8272,18.881,15,3,1,1,2,6.32,5.24,4.48
72.8173,19.0589,10,4,3,4,1,2.63,1.98,11.65
72.7872,18.9076,7,4,2,2,1,1.31,1.04,10.7
72.8098,19.0155,4,3,2,2,0,0.37,0.27,8.8
72.7999,19.0104,7,4,2,2,0,3.64,4.32,6.93
72.8891,19.0043,22,3,1,1,1,0.93,0.63,10.74
72.7871,19.0336,50,3,2,2,1,1.26,1.04,4.38
72.8305,19.0426,6,5,3,3,2,8.29,6.15,16.97
72.8444,19.0061,9,4,2,3,1,5.97,3.99,14.51
72.8032,18.9986,2,4,2,2,1,3.49,3.67,9.15
72.8289,18.9994,40,5,3,3,1,0.98,1.12,14.8
72.8294,19.0351,6,5,3,3,1,0.81,0.68,27.36
72.8994,18.9167,2,4,2,2,0,1.04,0.72,10.69
72.8548,18.9317,9,3,2,3,2,1.46,1.46,10.36
72.8664,19.0339,6,3,1,1,1,1.62,1.49,12.54
72.7851,18.9074,0,5,3,3,1,11.15,8.05,6.73
72.8859,18.8907,4,4,2,2,2,3.27,2.34,10.84
72.8529,18.9602,30,3,2,2,2,2.88,2.09,11.48
72.8726,19.0628,8,5,3,4,1,3.11,2.75,23.26
72.8545,19.0283,19,3,1,1,1,1.27,0.9,10.87
72.8431,19.0194,16,3,2,2,1,0.36,0.31,15.18
72.8293,18.9688,50,2,1,1,2,2.46,2.09,4.19
72.875,18.8686,12,3,2,2,2,4.31,3.24,7.27
72.8067,19.0496,26,3,2,3,1,6.78,4.7,5.18
72.8093,18.8876,7,4,3,3,2,4.62,5.67,9.68
72.796,18.885,0,3,2,2,1,7.05,6.29,6.07
72.8916,19.0332,12,2,1,1,1,1.24,1.41,8.62
72.8578,19.0418,12,3,2,3,1,9.84,8.08,7.42
72.8517,19.0292,8,4,3,3,0,1.58,1.35,19.77
72.8505,18.8924,11,2,1,1,1,3.21,2.55,3.99
72.8404,18.9343,9,3,1,1,1,1.19,1.19,6.7
72.8135,19.0622,23,3,2,3,1,1.5,1.53,7.39
72.8155,19.057,8,2,1,1,1,5.04,3.54,4.05
72.8336,18.9295,12,2,1,1,1,4.82,4.21,3.75
72.8803,18.9493,2,2,1,1,1,1.57,1.88,5.18
72.8071,19.0615,3,4,3,4,1,0.09,0.1,15.18
72.8432,18.9648,13,3,2,2,1,0.1,0.1,16.76
72.8637,19.038,10,3,1,1,0,2.02,1.36,10.22
72.8534,19.0285,37,4,2,3,1,3.2,3.4,10.45
72.7921,18.8819,2,2,1,1,0,4.5,3.84,3.92
72.8859,18.9113,27,4,2,2,1,1.48,1.44,7.84
72.88,19.0177,6,3,1,1,1,1.92,1.37,12.37
72.8173,19.0321,1,4,3,4,1,0.44,0.49,15.69
72.8606,19.0411,7,5,3,3,1,2.06,1.39,24.64
72.8916,18.9438,0,3,1,1,0,3.59,3.09,5.14
72.8336,18.8756,15,3,1,1,0,1.47,1.53,5.39
72.8487,18.936,22,4,2,3,1,3.86,3.82,7.17
72.8616,18.8938,18,4,3,3,0,2.89,2.07,8.87
72.8272,18.9586,13,2,1,1,1,0.1,0.11,9.85
72.7879,18.9716,5,2,1,1,0,0.52,0.61,5.23
72.7854,19.0259,14,3,2,2,2,5.25,4.93,6.34
72.8698,19.0357,18,3,2,2,1,0.68,0.57,14.9
72.8761,19.0638,12,2,1,1,1,1.93,1.95,8.21
72.8292,18.9494,3,2,1,1,1,0.14,0.1,5.95
72.8642,18.9532,2,4,2,3,0,7.87,7.16,10.95
72.8628,19.0189,4,5,3,3,1,0.2,0.15,29.38
72.8828,18.9076,26,4,3,3,2,0.38,0.29,11.24
72.8449,18.9695,0,3,2,3,0,1.99,1.75,16.18
72.8797,19.0264,14,4,2,2,1,2.57,2.21,15.95
72.8795,18.9211,31,2,1,1,1,2.1,1.8,3.55
72.836,18.96,4,4,2,2,1,8.7,5.8,11.76
72.832,18.8765,29,4,2,3,1,1.48,1.26,7.93
72.847,18.9542,27,3,2,2,1,2.95,2.18,10.7
72.873,18.9588,38,2,1,1,1,6.04,4.73,4.23
72.889,18.8693,32,4,2,2,0,0.41,0.43,6.49
72.8221,18.9092,2,3,1,1,1,4.97,3.89,5.81
72.8523,19.0413,0,3,2,2,0,0.12,0.14,17.44
72.8866,18.9286,16,4,2,2,1,0.95,0.97,9.38
72.8593,18.9203,50,4,3,4,2,4.19,2.83,5.65
72.876,19.0653,9,2,1,1,0,1.69,1.28,8.23
72.8985,19.0303,6,3,2,3,0,0.61,0.64,16.34
72.8382,19.0164,50,3,1,1,1,12.19,12.76,1.69
72.833,18.9136,14,5,3,3,2,2.0,2.24,12.74
72.7968,18.905,39,3,2,2,1,4.69,4.65,3.77
72.804,18.9133,8,4,3,4,1,3.99,2.72,11.64
72.8587,18.9129,10,4,3,3,1,0.39,0.38,13.41
72.8212,18.9048,8,3,2,2,1,0.91,0.83,9.57
72.7975,18.9489,10,2,1,1,0,3.34,3.31,3.69
72.8665,18.9899,6,4,2,2,1,3.07,3.11,16.91
72.8327,19.0384,6,3,1,1,0,0.29,0.28,12.28
72.8798,18.988,3,4,3,4,1,5.97,5.6,17.1
72.8984,18.9873,31,3,2,2,0,1.82,1.23,9.98
72.7945,18.8794,33,3,2,3,1,2.3,1.94,5.84
72.8248,18.9713,3,3,1,1,1,2.91,2.3,11.86
72.7912,18.9873,21,3,2,2,2,4.82,4.71,5.74
72.8681,18.9799,15,2,1,1,0,2.36,1.85,6.84
72.863,18.8919,32,3,2,2,1,5.05,4.49,4.36
72.8017,19.0181,22,3,2,2,1,0.11,0.1,7.82
72.8441,18.9342,48,3,2,2,0,1.68,1.54,3.72
72.8366,18.8702,18,3,1,1,2,0.44,0.42,6.56
72.8428,18.9474,2,3,2,2,1,5.48,6.38,6.08
72.8355,18.8844,4,2,1,1,0,4.06,3.99,3.93
72.7884,19.0257,8,5,3,3,1,1.28,1.4,14.3
72.8534,19.0023,16,3,1,1,0,1.75,1.6,9.68
72.8382,19.0302,1,4,2,2,1,0.24,0.21,22.5
72.8218,19.0111,4,3,2,2,1,1.56,1.59,16.34
72.8474,18.9527,6,3,1,1,2,1.58,1.97,12.79
72.8022,19.0591,13,4,3,3,2,6.71,5.32,8.69
72.871,19.0289,1,2,1,1,0,0.99,1.09,9.84
72.8706,19.0293,1,2,1,1,1,4.74,4.15,7.79
72.8418,19.0059,14,4,3,3,0,0.67,0.5,19.5
72.8668,18.9661,7,4,2,3,0,1.3,1.07,18.14
72.8038,19.0326,11,4,2,2,0,0.66,0.51,9.58
72.8383,18.9769,14,3,2,2,1,8.16,6.39,8.49
72.8721,19.0291,2,2,1,1,1,0.98,0.87,10.27
72.8693,18.877,12,5,3,3,2,3.69,4.3,11.15
72.8169,18.9239,7,3,1,1,0,6.35,4.88,4.77
72.8256,18.9263,12,2,1,1,2,0.13,0.1,6.01
72.8712,19.0249,0,5,3,3,1,0.81,0.64,29.43
72.8112,18.9898,11,4,2,2,1,2.5,3.03,8.69
72.8007,18.9799,13,4,2,2,0,6.72,5.41,5.9
72.8867,18.98,9,2,1,1,1,0.67,0.56,9.62
72.8262,19.0548,12,4,3,3,2,1.16,1.13,23.65
72.8357,18.9765,11,4,3,3,0,1.73,1.32,18.88
72.8598,18.8934,5,4,2,2,1,0.49,0.37,11.91
72.8374,18.8895,35,3,1,1,2,0.27,0.18,5.22
72.8201,18.9816,4,2,1,1,1,0.1,0.1,10.79
72.87,19.0263,0,3,2,2,1,1.53,1.24,17.38
72.887,18.9933,41,3,2,3,1,2.76,2.94,8.39
72.8926,18.9751,50,2,1,1,2,4.59,4.58,3.44
72.8546,19.0498,6,3,2,2,2,1.02,0.91,18.52
72.785,18.9158,33,3,2,2,1,0.64,0.56,6.15
72.8603,18.8874,1,4,2,2,2,5.71,4.83,9.07
72.799,18.9611,25,4,2,2,0,11.37,12.53,1.34
72.8333,18.9578,10,5,3,4,0,0.1,0.1,25.68
72.8009,19.0179,35,3,2,3,2,0.36,0.25,7.36
72.7909,19.0117,39,2,1,1,2,1.03,0.99,3.15
72.8317,19.0512,18,5,3,3,2,0.99,1.17,24.55
72.8276,19.0269,5,2,1,1,2,3.26,3.64,8.78
72.8912,19.0516,8,4,2,2,1,0.89,0.73,20.04
72.8965,18.8897,14,2,1,1,1,0.49,0.33,5.82
72.8228,18.9878,1,5,3,3,0,0.82,0.67,25.79
72.8166,18.8752,6,4,2,2,0,1.48,1.01,9.89
72.8914,18.8993,12,4,3,4,1,4.75,4.87,9.25
72.8536,19.0455,35,2,1,1,1,8.7,5.85,3.96
72.8877,19.0407,3,3,2,2,1,0.69,0.73,17.79
72.8421,18.8816,19,3,2,2,1,1.29,0.95,7.77
72.8506,18.9787,6,4,2,2,1,2.34,1.82,18.43
72.8384,18.9038,37,2,1,1,1,5.12,3.76,2.49
72.8645,19.0248,19,4,2,2,0,0.27,0.27,15.45
72.8415,18.8746,1,4,3,3,0,0.39,0.31,13.06
72.8032,18.9808,3,3,2,2,1,0.98,0.91,9.65
72.7913,18.9518,3,5,3,4,1,1.33,0.97,15.83
72.8951,19.0423,19,2,1,1,0,2.79,3.08,6.06
72.8107,18.9054,12,3,2,2,1,2.81,2.01,7.58
72.8601,18.902,1,2,1,1,1,2.59,2.9,4.99
72.8497,18.9963,5,3,1,1,1,0.21,0.19,14.03
72.8646,19.0043,6,4,3,3,1,2.79,2.01,21.3
72.8127,19.0358,11,2,1,1,1,1.95,2.41,4.52
72.8169,18.8815,8,2,1,1,1,7.31,5.19,3.54
72.8405,19.0321,17,3,1,1,2,0.27,0.2,12.94
72.8581,19.0608,12,2,1,1,2,2.54,1.99,9.31
72.8032,18.9482,9,2,1,1,1,3.41,2.73,4.72
72.8823,18.9637,4,3,1,1,1,0.78,0.67,13.63
72.8303,18.9301,0,2,1,1,0,1.63,1.21,4.96
72.8641,19.0059,6,5,3,3,0,0.25,0.21,25.23
72.8364,18.8787,15,3,1,1,1,0.21,0.23,6.66
72.8145,19.0566,19,3,2,2,1,1.73,1.23,7.45
72.8093,19.0415,6,2,1,1,0,0.91,0.85,4.79
72.8434,19.006,5,3,1,1,1,0.44,0.42,14.05
72.8953,18.8734,20,4,3,3,1,2.47,1.81,10.45
72.8258,19.0248,26,2,1,1,0,0.15,0.1,6.66
72.8891,18.9029,5,3,2,3,1,1.55,1.85,9.82
72.7838,18.9981,4,3,2,2,2,6.41,5.05,7.06
72.8148,19.0346,3,3,2,2,1,4.1,3.52,7.19
72.8799,18.9106,1,5,3,3,1,7.0,7.42,8.62
72.8395,18.9378,0,2,1,1,0,0.11,0.11,5.7
72.7948,18.9972,11,4,2,3,0,1.82,1.62,9.45
72.7915,18.9401,28,3,1,1,0,6.28,6.45,2.81
72.8531,18.8901,8,2,1,1,1,1.78,1.24,4.99
72.8463,19.0553,35,4,2,2,1,14.05,14.17,2.93
72.8912,18.969,1,4,3,3,1,1.88,1.58,23.88
72.8272,19.005,10,3,2,2,0,4.77,3.56,10.84
72.8896,18.8866,40,3,2,2,0,0.13,0.13,5.14
72.7941,18.9887,18,2,1,1,0,5.06,5.05,2.78
72.8709,18.9734,25,4,3,3,1,1.58,1.32,17.2
72.8042,18.9799,50,2,1,1,1,0.39,0.45,2.4
72.7962,18.9264,32,2,1,1,1,1.97,2.19,2.96
72.8452,18.8964,31,3,2,3,0,3.77,4.47,4.71
72.8761,18.9627,0,4,3,3,0,4.47,5.58,15.07
